trigger,target,stop,time_limit,trades,tp_rate,sl_rate,timeout_rate,win_rate,total_pnl,avg_pnl,loss_avg,profit_factor,expect_val,sharpe,section
08:53,20,5,5,309,19.7,76.1,4.2,23.0,-10690,-35.0,-8.2,0.54,-34.6,-5.42,08:53
08:53,20,10,5,309,25.6,60.2,14.2,32.4,-13340,-43.0,-11.3,0.6,-43.2,-5.22,08:53
08:53,20,15,5,309,29.4,45.0,25.6,37.5,-14380,-47.0,-13.3,0.64,-46.5,-4.82,08:53
08:53,20,20,5,309,30.7,35.3,34.0,40.1,-15620,-51.0,-14.4,0.66,-50.6,-4.73,08:53
08:53,20,30,5,309,31.4,22.3,46.3,42.1,-18340,-59.0,-16.0,0.63,-59.4,-4.87,08:53
08:53,20,0,10,309,63.1,0.0,36.9,68.9,-700,-2.0,-28.0,1.23,-2.3,-0.12,08:53
08:53,20,5,10,309,23.0,77.0,0.0,23.0,-10060,-33.0,-9.0,0.53,-32.6,-4.91,08:53
08:53,20,10,10,309,33.0,65.7,1.3,34.0,-11950,-39.0,-13.7,0.59,-38.7,-4.35,08:53
08:53,20,15,10,309,41.4,56.3,2.3,42.7,-12400,-40.0,-18.2,0.65,-40.1,-3.71,08:53
08:53,20,20,10,309,45.3,48.5,6.1,48.5,-13450,-44.0,-21.2,0.69,-43.5,-3.54,08:53
08:53,20,30,10,309,51.1,37.5,11.3,56.3,-15060,-49.0,-26.7,0.74,-48.7,-3.28,08:53
08:53,20,0,15,309,74.8,0.0,25.2,76.1,-1310,-4.0,-49.1,1.02,-4.2,-0.18,08:53
08:53,20,5,15,309,23.0,77.0,0.0,23.0,-10060,-33.0,-9.0,0.53,-32.6,-4.91,08:53
08:53,20,10,15,309,33.7,66.3,0.0,33.7,-12060,-39.0,-14.0,0.58,-39.0,-4.36,08:53
08:53,20,15,15,309,42.4,57.3,0.3,42.4,-12710,-41.0,-18.9,0.62,-41.1,-3.77,08:53
08:53,20,20,15,309,48.5,49.8,1.6,49.2,-13000,-42.0,-23.3,0.66,-42.1,-3.36,08:53
08:53,20,30,15,309,56.0,39.8,4.2,56.6,-15270,-49.0,-31.6,0.66,-49.4,-3.23,08:53
08:53,20,0,20,309,77.3,0.0,22.7,79.3,-6100,-20.0,-63.3,0.96,-19.7,-0.76,08:53
08:53,20,5,20,309,23.0,77.0,0.0,23.0,-10060,-33.0,-9.0,0.53,-32.6,-4.91,08:53
08:53,20,10,20,309,33.7,66.3,0.0,33.7,-12060,-39.0,-14.0,0.58,-39.0,-4.36,08:53
08:53,20,15,20,309,42.7,57.3,0.0,42.7,-12510,-40.0,-19.0,0.63,-40.5,-3.71,08:53
08:53,20,20,20,309,49.2,49.8,1.0,49.8,-12700,-41.0,-23.6,0.67,-41.1,-3.27,08:53
08:53,20,30,20,309,57.0,41.4,1.6,57.9,-15440,-50.0,-32.8,0.66,-50.0,-3.23,08:53
08:53,25,0,3,309,17.8,0.0,82.2,42.7,-12100,-39.0,-9.3,1.06,-39.2,-3.29,08:53
08:53,25,5,3,309,12.3,72.5,15.2,24.9,-9620,-31.0,-6.5,0.72,-31.1,-4.65,08:53
08:53,25,10,3,309,14.6,50.2,35.3,33.3,-11020,-36.0,-7.8,0.86,-35.7,-4.33,08:53
08:53,25,15,3,309,16.5,34.0,49.5,39.2,-10180,-33.0,-8.1,1.06,-32.9,-3.5,08:53
08:53,25,20,3,309,17.2,24.6,58.3,41.4,-10700,-35.0,-8.5,1.09,-34.6,-3.41,08:53
08:53,25,30,3,309,17.5,14.2,68.3,42.1,-12540,-41.0,-9.4,1.03,-40.6,-3.62,08:53
08:53,25,0,5,309,27.5,0.0,72.5,43.0,-14000,-45.0,-14.2,0.87,-45.3,-3.07,08:53
08:53,25,5,5,309,14.6,78.3,7.1,20.1,-10990,-36.0,-7.7,0.57,-35.6,-5.15,08:53
08:53,25,10,5,309,20.4,61.5,18.1,30.4,-12480,-40.0,-10.5,0.7,-40.4,-4.48,08:53
08:53,25,15,5,309,23.3,45.6,31.1,35.6,-13310,-43.0,-12.0,0.76,-43.1,-4.15,08:53
08:53,25,20,5,309,24.6,35.6,39.8,38.2,-14350,-46.0,-13.0,0.78,-46.4,-4.07,08:53
08:53,25,30,5,309,25.2,22.3,52.4,40.5,-16590,-54.0,-14.3,0.77,-53.7,-4.17,08:53
08:53,25,0,10,309,57.3,0.0,42.7,65.0,3300,11.0,-25.7,1.43,10.7,0.53,08:53
08:53,25,5,10,309,18.4,81.2,0.3,18.8,-10530,-34.0,-8.9,0.54,-34.1,-4.63,08:53
08:53,25,10,10,309,29.4,68.9,1.6,30.7,-10470,-34.0,-13.6,0.67,-33.9,-3.37,08:53
08:53,25,15,10,309,36.6,59.5,3.9,38.5,-11100,-36.0,-17.8,0.72,-35.9,-2.98,08:53
08:53,25,20,10,309,40.8,50.8,8.4,45.0,-11160,-36.0,-20.6,0.79,-36.1,-2.65,08:53
08:53,25,30,10,309,45.6,39.2,15.2,52.8,-12550,-41.0,-25.1,0.86,-40.6,-2.51,08:53
08:53,25,0,15,309,68.6,0.0,31.4,72.5,4600,15.0,-41.2,1.3,14.9,0.61,08:53
08:53,25,5,15,309,18.8,81.2,0.0,18.8,-10410,-34.0,-9.0,0.54,-33.7,-4.56,08:53
08:53,25,10,15,309,30.1,69.6,0.3,30.4,-10460,-34.0,-13.9,0.66,-33.9,-3.34,08:53
08:53,25,15,15,309,38.2,60.8,1.0,38.8,-10780,-35.0,-18.6,0.71,-34.9,-2.85,08:53
08:53,25,20,15,309,44.3,52.4,3.2,46.3,-9770,-32.0,-22.4,0.79,-31.6,-2.26,08:53
08:53,25,30,15,309,51.1,42.1,6.8,53.4,-12120,-39.0,-30.0,0.78,-39.2,-2.34,08:53
08:53,25,0,20,309,73.8,0.0,26.2,77.0,1900,6.0,-56.8,1.22,6.1,0.23,08:53
08:53,25,5,20,309,18.8,81.2,0.0,18.8,-10410,-34.0,-9.0,0.54,-33.7,-4.56,08:53
08:53,25,10,20,309,30.4,69.6,0.0,30.4,-10360,-34.0,-14.0,0.66,-33.5,-3.3,08:53
08:53,25,15,20,309,39.2,60.8,0.0,39.2,-10310,-33.0,-19.0,0.71,-33.4,-2.71,08:53
08:53,25,20,20,309,46.3,52.4,1.3,46.9,-8940,-29.0,-23.5,0.78,-28.9,-2.05,08:53
08:53,25,30,20,309,53.4,44.3,2.3,54.7,-12030,-39.0,-32.4,0.77,-38.9,-2.28,08:53
08:53,30,0,3,309,10.4,0.0,89.6,41.1,-13750,-44.0,-8.0,1.18,-44.5,-3.64,08:53
08:53,30,5,3,309,7.1,74.4,18.4,23.0,-10920,-35.0,-5.8,0.73,-35.3,-5.27,08:53
08:53,30,10,3,309,8.4,52.1,39.5,31.4,-12460,-40.0,-6.8,0.91,-40.3,-4.83,08:53
08:53,30,15,3,309,9.4,35.6,55.0,37.2,-11740,-38.0,-6.9,1.17,-38.0,-3.97,08:53
08:53,30,20,3,309,10.0,26.2,63.8,39.5,-12410,-40.0,-7.4,1.19,-40.2,-3.87,08:53
08:53,30,30,3,309,10.4,14.6,75.1,40.5,-13930,-45.0,-8.0,1.15,-45.1,-3.92,08:53
08:53,30,0,5,309,16.5,0.0,83.5,39.5,-17530,-57.0,-11.9,0.91,-56.7,-3.76,08:53
08:53,30,5,5,309,8.7,80.6,10.7,17.8,-12670,-41.0,-7.0,0.56,-41.0,-5.96,08:53
08:53,30,10,5,309,12.0,63.8,24.3,27.5,-14720,-48.0,-8.9,0.72,-47.6,-5.26,08:53
08:53,30,15,5,309,13.3,47.6,39.2,32.4,-16310,-53.0,-10.1,0.79,-52.8,-5.08,08:53
08:53,30,20,5,309,14.2,37.5,48.2,35.0,-17520,-57.0,-10.9,0.82,-56.7,-4.93,08:53
08:53,30,30,5,309,15.2,23.3,61.5,37.5,-19310,-62.0,-12.0,0.82,-62.5,-4.79,08:53
08:53,30,0,10,309,49.8,0.0,50.2,60.8,3410,11.0,-23.6,1.54,11.0,0.51,08:53
08:53,30,5,10,309,12.6,86.4,1.0,13.6,-13510,-44.0,-8.8,0.45,-43.7,-5.9,08:53
08:53,30,10,10,309,22.3,74.4,3.2,24.9,-13340,-43.0,-13.0,0.63,-43.2,-4.06,08:53
08:53,30,15,10,309,28.8,65.0,6.1,32.0,-14500,-47.0,-17.1,0.68,-46.9,-3.65,08:53
08:53,30,20,10,309,33.0,55.7,11.3,38.5,-14500,-47.0,-19.8,0.75,-46.9,-3.22,08:53
08:53,30,30,10,309,37.9,42.1,20.1,47.6,-14540,-47.0,-23.4,0.88,-47.1,-2.72,08:53
08:53,30,0,15,309,63.1,0.0,36.9,69.3,7070,23.0,-38.3,1.46,22.9,0.86,08:53
08:53,30,5,15,309,13.3,86.4,0.3,13.6,-13210,-43.0,-8.9,0.45,-42.8,-5.68,08:53
08:53,30,10,15,309,23.6,75.4,1.0,24.6,-13290,-43.0,-13.7,0.61,-43.0,-4.0,08:53
08:53,30,15,15,309,30.7,67.3,1.9,32.0,-14450,-47.0,-18.3,0.65,-46.8,-3.57,08:53
08:53,30,20,15,309,36.9,58.3,4.9,39.8,-12960,-42.0,-21.8,0.75,-41.9,-2.78,08:53
08:53,30,30,15,309,45.3,46.3,8.4,48.5,-13060,-42.0,-29.3,0.81,-42.3,-2.32,08:53
08:53,30,0,20,309,68.3,0.0,31.7,73.5,2390,8.0,-53.5,1.29,7.7,0.26,08:53
08:53,30,5,20,309,13.6,86.4,0.0,13.6,-13110,-42.0,-9.0,0.45,-42.4,-5.61,08:53
08:53,30,10,20,309,24.3,75.4,0.3,24.6,-13030,-42.0,-13.9,0.6,-42.2,-3.9,08:53
08:53,30,15,20,309,32.0,67.3,0.6,32.7,-13660,-44.0,-18.8,0.66,-44.2,-3.34,08:53
08:53,30,20,20,309,39.2,58.3,2.6,40.8,-11670,-38.0,-22.9,0.76,-37.8,-2.47,08:53
08:53,30,30,20,309,47.9,48.5,3.6,50.2,-12460,-40.0,-31.6,0.8,-40.3,-2.16,08:53
08:54,3,0,3,313,85.9,0.0,14.1,0.0,-10940,-35.0,-18.8,0.0,-35.0,-7.15,08:54
08:54,3,5,3,313,76.7,23.3,0.0,0.0,-8970,-29.0,-9.0,0.0,-28.7,-13.43,08:54
08:54,3,10,3,313,81.5,16.9,1.6,0.0,-10410,-33.0,-13.6,0.0,-33.3,-10.71,08:54
08:54,3,15,3,313,83.4,12.5,4.2,0.0,-11190,-36.0,-16.5,0.0,-35.8,-9.34,08:54
08:54,3,20,3,313,83.7,8.6,7.7,0.0,-11780,-38.0,-18.0,0.0,-37.6,-8.67,08:54
08:54,3,30,3,313,85.6,3.8,10.5,0.0,-11160,-36.0,-18.8,0.0,-35.7,-7.61,08:54
08:54,3,0,5,313,89.5,0.0,10.5,0.0,-11670,-37.0,-26.9,0.0,-37.3,-6.0,08:54
08:54,3,5,5,313,76.7,23.3,0.0,0.0,-8970,-29.0,-9.0,0.0,-28.7,-13.43,08:54
08:54,3,10,5,313,82.4,16.9,0.6,0.0,-10180,-33.0,-13.8,0.0,-32.5,-10.52,08:54
08:54,3,15,5,313,85.0,13.4,1.6,0.0,-11160,-36.0,-18.1,0.0,-35.7,-9.1,08:54
08:54,3,20,5,313,86.3,10.2,3.5,0.0,-11820,-38.0,-21.2,0.0,-37.8,-8.26,08:54
08:54,3,30,5,313,89.1,5.8,5.1,0.0,-11330,-36.0,-25.1,0.0,-36.2,-6.94,08:54
08:54,3,0,10,313,95.8,0.0,4.2,0.0,-8470,-27.0,-42.1,0.0,-27.1,-4.31,08:54
08:54,3,5,10,313,76.7,23.3,0.0,0.0,-8970,-29.0,-9.0,0.0,-28.7,-13.43,08:54
08:54,3,10,10,313,82.7,17.3,0.0,0.0,-10150,-32.0,-14.0,0.0,-32.4,-10.46,08:54
08:54,3,15,10,313,85.3,14.7,0.0,0.0,-11410,-36.0,-19.0,0.0,-36.5,-9.07,08:54
08:54,3,20,10,313,87.9,12.1,0.0,0.0,-11870,-38.0,-24.0,0.0,-37.9,-8.0,08:54
08:54,3,30,10,313,91.7,7.7,0.6,0.0,-11390,-36.0,-32.8,0.0,-36.4,-6.5,08:54
08:54,3,0,15,313,96.8,0.0,3.2,0.0,-8220,-26.0,-51.9,0.0,-26.3,-3.92,08:54
08:54,3,5,15,313,76.7,23.3,0.0,0.0,-8970,-29.0,-9.0,0.0,-28.7,-13.43,08:54
08:54,3,10,15,313,82.7,17.3,0.0,0.0,-10150,-32.0,-14.0,0.0,-32.4,-10.46,08:54
08:54,3,15,15,313,85.3,14.7,0.0,0.0,-11410,-36.0,-19.0,0.0,-36.5,-9.07,08:54
08:54,3,20,15,313,87.9,12.1,0.0,0.0,-11870,-38.0,-24.0,0.0,-37.9,-8.0,08:54
08:54,3,30,15,313,91.7,7.7,0.6,0.0,-11410,-36.0,-32.8,0.0,-36.5,-6.5,08:54
08:54,3,0,20,313,96.8,0.0,3.2,0.0,-10430,-33.0,-74.0,0.0,-33.3,-3.69,08:54
08:54,3,5,20,313,76.7,23.3,0.0,0.0,-8970,-29.0,-9.0,0.0,-28.7,-13.43,08:54
08:54,3,10,20,313,82.7,17.3,0.0,0.0,-10150,-32.0,-14.0,0.0,-32.4,-10.46,08:54
08:54,3,15,20,313,85.3,14.7,0.0,0.0,-11410,-36.0,-19.0,0.0,-36.5,-9.07,08:54
08:54,3,20,20,313,87.9,12.1,0.0,0.0,-11870,-38.0,-24.0,0.0,-37.9,-8.0,08:54
08:54,3,30,20,313,91.7,8.3,0.0,0.0,-11710,-37.0,-34.0,0.0,-37.4,-6.51,08:54
08:54,5,0,3,313,76.4,0.0,23.6,76.4,-11200,-36.0,-18.4,0.18,-35.8,-5.17,08:54
08:54,5,5,3,313,63.6,36.4,0.0,63.6,-8270,-26.0,-9.0,0.19,-26.4,-8.7,08:54
08:54,5,10,3,313,69.0,27.5,3.5,69.0,-10550,-34.0,-13.1,0.17,-33.7,-7.97,08:54
08:54,5,15,3,313,73.2,19.8,7.0,73.2,-11140,-36.0,-16.0,0.17,-35.6,-7.02,08:54
08:54,5,20,3,313,74.1,12.8,13.1,74.1,-11650,-37.0,-17.2,0.17,-37.2,-6.59,08:54
08:54,5,30,3,313,76.0,5.4,18.5,76.0,-10560,-34.0,-17.3,0.19,-33.7,-5.67,08:54
08:54,5,0,5,313,82.1,0.0,17.9,82.1,-11310,-36.0,-24.8,0.19,-36.1,-4.62,08:54
08:54,5,5,5,313,63.6,36.4,0.0,63.6,-8270,-26.0,-9.0,0.19,-26.4,-8.7,08:54
08:54,5,10,5,313,70.9,27.8,1.3,70.9,-10250,-33.0,-13.7,0.18,-32.7,-7.71,08:54
08:54,5,15,5,313,76.4,21.1,2.6,76.4,-10940,-35.0,-18.0,0.18,-35.0,-6.73,08:54
08:54,5,20,5,313,78.6,15.3,6.1,78.6,-11420,-36.0,-20.7,0.18,-36.5,-6.19,08:54
08:54,5,30,5,313,81.8,8.0,10.2,81.8,-10530,-34.0,-23.0,0.2,-33.6,-5.14,08:54
08:54,5,0,10,313,94.2,0.0,5.8,94.2,-3970,-13.0,-38.4,0.43,-12.7,-1.83,08:54
08:54,5,5,10,313,63.6,36.4,0.0,63.6,-8270,-26.0,-9.0,0.19,-26.4,-8.7,08:54
08:54,5,10,10,313,71.6,28.4,0.0,71.6,-10220,-33.0,-14.0,0.18,-32.7,-7.65,08:54
08:54,5,15,10,313,77.0,23.0,0.0,77.0,-11270,-36.0,-19.0,0.18,-36.0,-6.78,08:54
08:54,5,20,10,313,82.1,17.9,0.0,82.1,-10870,-35.0,-24.0,0.19,-34.7,-5.74,08:54
08:54,5,30,10,313,87.9,11.5,0.6,87.9,-9850,-31.0,-33.2,0.22,-31.5,-4.44,08:54
08:54,5,0,15,313,95.8,0.0,4.2,95.8,-3780,-12.0,-52.2,0.44,-12.1,-1.57,08:54
08:54,5,5,15,313,63.6,36.4,0.0,63.6,-8270,-26.0,-9.0,0.19,-26.4,-8.7,08:54
08:54,5,10,15,313,71.6,28.4,0.0,71.6,-10220,-33.0,-14.0,0.18,-32.7,-7.65,08:54
08:54,5,15,15,313,77.0,23.0,0.0,77.0,-11270,-36.0,-19.0,0.18,-36.0,-6.78,08:54
08:54,5,20,15,313,82.1,17.9,0.0,82.1,-10870,-35.0,-24.0,0.19,-34.7,-5.74,08:54
08:54,5,30,15,313,87.9,11.5,0.6,87.9,-9870,-32.0,-33.2,0.22,-31.5,-4.44,08:54
08:54,5,0,20,313,95.8,0.0,4.2,95.8,-6250,-20.0,-71.2,0.32,-20.0,-2.0,08:54
08:54,5,5,20,313,63.6,36.4,0.0,63.6,-8270,-26.0,-9.0,0.19,-26.4,-8.7,08:54
08:54,5,10,20,313,71.6,28.4,0.0,71.6,-10220,-33.0,-14.0,0.18,-32.7,-7.65,08:54
08:54,5,15,20,313,77.0,23.0,0.0,77.0,-11270,-36.0,-19.0,0.18,-36.0,-6.78,08:54
08:54,5,20,20,313,82.1,17.9,0.0,82.1,-10870,-35.0,-24.0,0.19,-34.7,-5.74,08:54
08:54,5,30,20,313,87.9,12.1,0.0,87.9,-10170,-32.0,-34.0,0.21,-32.5,-4.51,08:54
08:54,8,0,3,313,61.7,0.0,38.3,62.3,-11560,-37.0,-16.1,0.42,-36.9,-4.55,08:54
08:54,8,5,3,313,50.2,48.9,1.0,50.2,-7600,-24.0,-8.9,0.46,-24.3,-5.94,08:54
08:54,8,10,3,313,56.2,36.1,7.7,56.9,-10040,-32.0,-12.5,0.43,-32.1,-5.97,08:54
08:54,8,15,3,313,59.7,25.9,14.4,60.4,-11000,-35.0,-14.7,0.42,-35.1,-5.55,08:54
08:54,8,20,3,313,60.4,17.3,22.4,61.0,-11940,-38.0,-15.7,0.4,-38.1,-5.47,08:54
08:54,8,30,3,313,61.3,7.3,31.3,62.0,-11170,-36.0,-15.6,0.42,-35.7,-4.82,08:54
08:54,8,0,5,313,70.3,0.0,29.7,70.3,-12500,-40.0,-22.9,0.42,-39.9,-4.2,08:54
08:54,8,5,5,313,50.5,49.5,0.0,50.5,-7630,-24.0,-9.0,0.45,-24.4,-5.94,08:54
08:54,8,10,5,313,59.1,38.0,2.9,59.1,-9760,-31.0,-13.4,0.43,-31.2,-5.69,08:54
08:54,8,15,5,313,64.9,30.0,5.1,64.9,-11100,-35.0,-17.5,0.43,-35.5,-5.33,08:54
08:54,8,20,5,313,66.8,23.3,9.9,66.8,-12600,-40.0,-20.2,0.4,-40.3,-5.31,08:54
08:54,8,30,5,313,69.6,12.5,17.9,69.6,-12530,-40.0,-22.4,0.41,-40.0,-4.67,08:54
08:54,8,0,10,313,87.5,0.0,12.5,87.5,-3610,-12.0,-37.4,0.75,-11.5,-1.09,08:54
08:54,8,5,10,313,50.5,49.5,0.0,50.5,-7630,-24.0,-9.0,0.45,-24.4,-5.94,08:54
08:54,8,10,10,313,60.4,39.6,0.0,60.4,-9800,-31.0,-14.0,0.44,-31.3,-5.64,08:54
08:54,8,15,10,313,66.8,33.2,0.0,66.8,-11400,-36.0,-19.0,0.42,-36.4,-5.33,08:54
08:54,8,20,10,313,71.2,28.4,0.3,71.2,-12580,-40.0,-23.9,0.41,-40.2,-5.04,08:54
08:54,8,30,10,313,79.2,19.8,1.0,79.2,-11660,-37.0,-33.2,0.46,-37.3,-3.89,08:54
08:54,8,0,15,313,90.4,0.0,9.6,90.4,-2710,-9.0,-46.8,0.81,-8.7,-0.77,08:54
08:54,8,5,15,313,50.5,49.5,0.0,50.5,-7630,-24.0,-9.0,0.45,-24.4,-5.94,08:54
08:54,8,10,15,313,60.4,39.6,0.0,60.4,-9800,-31.0,-14.0,0.44,-31.3,-5.64,08:54
08:54,8,15,15,313,66.8,33.2,0.0,66.8,-11400,-36.0,-19.0,0.42,-36.4,-5.33,08:54
08:54,8,20,15,313,71.2,28.8,0.0,71.2,-12680,-41.0,-24.0,0.41,-40.5,-5.07,08:54
08:54,8,30,15,313,79.2,19.8,1.0,79.2,-11630,-37.0,-33.2,0.46,-37.2,-3.88,08:54
08:54,8,0,20,313,92.3,0.0,7.7,92.3,-4380,-14.0,-66.4,0.73,-14.0,-1.07,08:54
08:54,8,5,20,313,50.5,49.5,0.0,50.5,-7630,-24.0,-9.0,0.45,-24.4,-5.94,08:54
08:54,8,10,20,313,60.4,39.6,0.0,60.4,-9800,-31.0,-14.0,0.44,-31.3,-5.64,08:54
08:54,8,15,20,313,66.8,33.2,0.0,66.8,-11400,-36.0,-19.0,0.42,-36.4,-5.33,08:54
08:54,8,20,20,313,71.2,28.8,0.0,71.2,-12680,-41.0,-24.0,0.41,-40.5,-5.07,08:54
08:54,8,30,20,313,79.6,20.4,0.0,79.6,-11800,-38.0,-34.0,0.46,-37.7,-3.9,08:54
08:54,10,0,3,313,53.0,0.0,47.0,55.0,-12810,-41.0,-15.5,0.47,-40.9,-4.57,08:54
08:54,10,5,3,313,41.9,55.6,2.6,42.8,-7850,-25.0,-8.6,0.52,-25.1,-5.4,08:54
08:54,10,10,3,313,48.2,41.2,10.5,50.2,-10370,-33.0,-12.0,0.5,-33.1,-5.51,08:54
08:54,10,15,3,313,50.5,29.4,20.1,52.4,-12020,-38.0,-13.9,0.47,-38.4,-5.49,08:54
08:54,10,20,3,313,51.4,20.1,28.4,53.4,-13060,-42.0,-14.9,0.46,-41.7,-5.42,08:54
08:54,10,30,3,313,52.7,8.9,38.3,54.6,-12390,-40.0,-15.1,0.48,-39.6,-4.79,08:54
08:54,10,0,5,313,62.0,0.0,38.0,62.9,-14690,-47.0,-22.1,0.46,-46.9,-4.38,08:54
08:54,10,5,5,313,43.5,56.2,0.3,43.8,-7670,-25.0,-8.9,0.52,-24.5,-5.23,08:54
08:54,10,10,5,313,52.7,43.5,3.8,53.4,-9710,-31.0,-13.2,0.52,-31.0,-5.01,08:54
08:54,10,15,5,313,56.5,36.1,7.3,57.2,-12450,-40.0,-17.0,0.48,-39.8,-5.32,08:54
08:54,10,20,5,313,58.5,27.8,13.7,59.1,-14220,-45.0,-19.4,0.45,-45.4,-5.36,08:54
08:54,10,30,5,313,61.3,15.0,23.6,62.0,-14400,-46.0,-21.4,0.46,-46.0,-4.8,08:54
08:54,10,0,10,313,82.7,0.0,17.3,83.1,-6170,-20.0,-40.2,0.73,-19.7,-1.45,08:54
08:54,10,5,10,313,43.5,56.5,0.0,43.5,-7770,-25.0,-9.0,0.51,-24.8,-5.29,08:54
08:54,10,10,10,313,54.3,45.7,0.0,54.3,-9820,-31.0,-14.0,0.51,-31.4,-4.99,08:54
08:54,10,15,10,313,59.1,40.9,0.0,59.1,-13220,-42.0,-19.0,0.46,-42.2,-5.45,08:54
08:54,10,20,10,313,64.5,34.8,0.6,64.5,-14190,-45.0,-23.7,0.46,-45.3,-5.03,08:54
08:54,10,30,10,313,73.2,24.9,1.9,73.5,-13410,-43.0,-32.3,0.51,-42.8,-3.92,08:54
08:54,10,0,15,313,86.6,0.0,13.4,86.6,-6100,-19.0,-53.2,0.73,-19.5,-1.25,08:54
08:54,10,5,15,313,43.5,56.5,0.0,43.5,-7770,-25.0,-9.0,0.51,-24.8,-5.29,08:54
08:54,10,10,15,313,54.3,45.7,0.0,54.3,-9820,-31.0,-14.0,0.51,-31.4,-4.99,08:54
08:54,10,15,15,313,59.1,40.9,0.0,59.1,-13220,-42.0,-19.0,0.46,-42.2,-5.45,08:54
08:54,10,20,15,313,64.5,35.5,0.0,64.5,-14520,-46.0,-24.0,0.45,-46.4,-5.12,08:54
08:54,10,30,15,313,73.5,24.9,1.6,73.5,-13450,-43.0,-32.8,0.51,-43.0,-3.93,08:54
08:54,10,0,20,313,88.5,0.0,11.5,88.5,-6760,-22.0,-64.9,0.71,-21.6,-1.31,08:54
08:54,10,5,20,313,43.5,56.5,0.0,43.5,-7770,-25.0,-9.0,0.51,-24.8,-5.29,08:54
08:54,10,10,20,313,54.3,45.7,0.0,54.3,-9820,-31.0,-14.0,0.51,-31.4,-4.99,08:54
08:54,10,15,20,313,59.1,40.9,0.0,59.1,-13220,-42.0,-19.0,0.46,-42.2,-5.45,08:54
08:54,10,20,20,313,64.5,35.5,0.0,64.5,-14520,-46.0,-24.0,0.45,-46.4,-5.12,08:54
08:54,10,30,20,313,73.8,25.9,0.3,73.8,-13820,-44.0,-33.8,0.5,-44.2,-3.99,08:54
08:54,15,0,3,313,36.7,0.0,63.3,45.7,-12820,-41.0,-12.9,0.64,-41.0,-4.07,08:54
08:54,15,5,3,313,28.8,64.2,7.0,32.9,-7890,-25.0,-8.0,0.63,-25.2,-4.43,08:54
08:54,15,10,3,313,32.3,48.2,19.5,39.6,-11200,-36.0,-10.5,0.61,-35.8,-5.04,08:54
08:54,15,15,3,313,34.8,33.5,31.6,42.5,-12390,-40.0,-12.0,0.61,-39.6,-4.88,08:54
08:54,15,20,3,313,35.5,22.0,42.5,43.8,-13230,-42.0,-12.6,0.6,-42.3,-4.82,08:54
08:54,15,30,3,313,36.4,9.9,53.7,45.0,-12650,-40.0,-12.7,0.63,-40.4,-4.3,08:54
08:54,15,0,5,313,45.4,0.0,54.6,52.1,-15410,-49.0,-18.1,0.62,-49.2,-3.97,08:54
08:54,15,5,5,313,31.0,65.8,3.2,33.2,-7730,-25.0,-8.5,0.62,-24.7,-4.24,08:54
08:54,15,10,5,313,37.7,52.1,10.2,41.5,-10590,-34.0,-12.1,0.62,-33.8,-4.53,08:54
08:54,15,15,5,313,41.2,40.9,17.9,46.3,-12270,-39.0,-14.4,0.63,-39.2,-4.48,08:54
08:54,15,20,5,313,42.8,31.0,26.2,48.6,-13740,-44.0,-15.9,0.62,-43.9,-4.53,08:54
08:54,15,30,5,313,44.4,17.9,37.7,50.8,-14830,-47.0,-17.3,0.62,-47.4,-4.33,08:54
08:54,15,0,10,313,75.7,0.0,24.3,77.3,-3910,-12.0,-39.4,0.94,-12.5,-0.69,08:54
08:54,15,5,10,313,32.6,67.4,0.0,32.6,-7770,-25.0,-9.0,0.59,-24.8,-4.2,08:54
08:54,15,10,10,313,44.1,55.9,0.0,44.1,-9320,-30.0,-14.0,0.62,-29.8,-3.8,08:54
08:54,15,15,10,313,51.4,48.6,0.0,51.4,-11170,-36.0,-19.0,0.61,-35.7,-3.77,08:54
08:54,15,20,10,313,56.9,41.5,1.6,57.2,-11880,-38.0,-23.3,0.63,-38.0,-3.5,08:54
08:54,15,30,10,313,65.8,30.7,3.5,66.8,-10850,-35.0,-31.3,0.7,-34.7,-2.66,08:54
08:54,15,0,15,313,80.8,0.0,19.2,81.2,-6550,-21.0,-57.3,0.84,-20.9,-0.95,08:54
08:54,15,5,15,313,32.6,67.4,0.0,32.6,-7770,-25.0,-9.0,0.59,-24.8,-4.2,08:54
08:54,15,10,15,313,44.1,55.9,0.0,44.1,-9320,-30.0,-14.0,0.62,-29.8,-3.8,08:54
08:54,15,15,15,313,51.4,48.6,0.0,51.4,-11170,-36.0,-19.0,0.61,-35.7,-3.77,08:54
08:54,15,20,15,313,57.5,42.5,0.0,57.5,-12120,-39.0,-24.0,0.62,-38.7,-3.55,08:54
08:54,15,30,15,313,67.1,31.0,1.9,67.1,-10780,-34.0,-32.9,0.68,-34.4,-2.62,08:54
08:54,15,0,20,313,83.4,0.0,16.6,83.7,-5760,-18.0,-66.3,0.85,-18.4,-0.81,08:54
08:54,15,5,20,313,32.6,67.4,0.0,32.6,-7770,-25.0,-9.0,0.59,-24.8,-4.2,08:54
08:54,15,10,20,313,44.1,55.9,0.0,44.1,-9320,-30.0,-14.0,0.62,-29.8,-3.8,08:54
08:54,15,15,20,313,51.4,48.6,0.0,51.4,-11170,-36.0,-19.0,0.61,-35.7,-3.77,08:54
08:54,15,20,20,313,57.5,42.5,0.0,57.5,-12120,-39.0,-24.0,0.62,-38.7,-3.55,08:54
