result,pnl,tick,time_window,entry,date,month
TIMEOUT,-2762.3559999999998,3,5,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,3,10,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,3,15,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,3,20,901.0,2025-04-30,2025-04
TIMEOUT,-3762.3559999999998,3,30,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,5,5,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,5,10,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,5,15,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,5,20,901.0,2025-04-30,2025-04
TIMEOUT,-3762.3559999999998,5,30,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,8,5,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,8,10,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,8,15,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,8,20,901.0,2025-04-30,2025-04
TIMEOUT,-3762.3559999999998,8,30,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,10,5,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,10,10,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,10,15,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,10,20,901.0,2025-04-30,2025-04
TIMEOUT,-3762.3559999999998,10,30,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,15,5,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,15,10,901.0,2025-04-30,2025-04
TIMEOUT,-1762.3559999999998,15,15,901.0,2025-04-30,2025-04
TIMEOUT,-2762.3559999999998,15,20,901.0,2025-04-30,2025-04
TIMEOUT,-3762.3559999999998,15,30,901.0,2025-04-30,2025-04
TIMEOUT,-3834.728,1,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,1,10,938.0,2025-05-02,2025-05
TP,-834.7279999999998,1,15,938.0,2025-05-02,2025-05
TP,-834.7279999999998,1,20,938.0,2025-05-02,2025-05
TP,-834.7279999999998,1,30,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,2,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,2,10,938.0,2025-05-02,2025-05
TP,165.27200000000016,2,15,938.0,2025-05-02,2025-05
TP,165.27200000000016,2,20,938.0,2025-05-02,2025-05
TP,165.27200000000016,2,30,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,3,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,3,10,938.0,2025-05-02,2025-05
TIMEOUT,-834.7279999999998,3,15,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,3,20,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,3,30,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,5,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,5,10,938.0,2025-05-02,2025-05
TIMEOUT,-834.7279999999998,5,15,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,5,20,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,5,30,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,8,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,8,10,938.0,2025-05-02,2025-05
TIMEOUT,-834.7279999999998,8,15,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,8,20,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,8,30,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,10,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,10,10,938.0,2025-05-02,2025-05
TIMEOUT,-834.7279999999998,10,15,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,10,20,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,10,30,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,15,5,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,15,10,938.0,2025-05-02,2025-05
TIMEOUT,-834.7279999999998,15,15,938.0,2025-05-02,2025-05
TIMEOUT,-2834.728,15,20,938.0,2025-05-02,2025-05
TIMEOUT,-3834.728,15,30,938.0,2025-05-02,2025-05
TP,-869.9359999999999,1,5,956.0,2025-05-05,2025-05
TP,-869.9359999999999,1,10,956.0,2025-05-05,2025-05
TP,-869.9359999999999,1,15,956.0,2025-05-05,2025-05
TP,-869.9359999999999,1,20,956.0,2025-05-05,2025-05
TP,-869.9359999999999,1,30,956.0,2025-05-05,2025-05
TIMEOUT,-7869.936,2,5,956.0,2025-05-05,2025-05
TIMEOUT,-15869.936,2,10,956.0,2025-05-05,2025-05
TIMEOUT,-12869.936,2,15,956.0,2025-05-05,2025-05
TIMEOUT,-9869.936,2,20,956.0,2025-05-05,2025-05
TIMEOUT,-16869.936,2,30,956.0,2025-05-05,2025-05
TIMEOUT,-7869.936,3,5,956.0,2025-05-05,2025-05
TIMEOUT,-15869.936,3,10,956.0,2025-05-05,2025-05
TIMEOUT,-12869.936,3,15,956.0,2025-05-05,2025-05
TIMEOUT,-9869.936,3,20,956.0,2025-05-05,2025-05
TIMEOUT,-16869.936,3,30,956.0,2025-05-05,2025-05
TIMEOUT,-7869.936,5,5,956.0,2025-05-05,2025-05
TIMEOUT,-15869.936,5,10,956.0,2025-05-05,2025-05
TIMEOUT,-12869.936,5,15,956.0,2025-05-05,2025-05
TIMEOUT,-9869.936,5,20,956.0,2025-05-05,2025-05
TIMEOUT,-16869.936,5,30,956.0,2025-05-05,2025-05
TIMEOUT,-7869.936,8,5,956.0,2025-05-05,2025-05
TIMEOUT,-15869.936,8,10,956.0,2025-05-05,2025-05
TIMEOUT,-12869.936,8,15,956.0,2025-05-05,2025-05
TIMEOUT,-9869.936,8,20,956.0,2025-05-05,2025-05
TIMEOUT,-16869.936,8,30,956.0,2025-05-05,2025-05
TIMEOUT,-7869.936,10,5,956.0,2025-05-05,2025-05
TIMEOUT,-15869.936,10,10,956.0,2025-05-05,2025-05
TIMEOUT,-12869.936,10,15,956.0,2025-05-05,2025-05
TIMEOUT,-9869.936,10,20,956.0,2025-05-05,2025-05
TIMEOUT,-16869.936,10,30,956.0,2025-05-05,2025-05
TIMEOUT,-7869.936,15,5,956.0,2025-05-05,2025-05
TIMEOUT,-15869.936,15,10,956.0,2025-05-05,2025-05
TIMEOUT,-12869.936,15,15,956.0,2025-05-05,2025-05
TIMEOUT,-9869.936,15,20,956.0,2025-05-05,2025-05
TIMEOUT,-16869.936,15,30,956.0,2025-05-05,2025-05
TP,-791.6959999999999,1,5,916.0,2025-05-06,2025-05
TP,-791.6959999999999,1,10,916.0,2025-05-06,2025-05
TP,-791.6959999999999,1,15,916.0,2025-05-06,2025-05
TP,-791.6959999999999,1,20,916.0,2025-05-06,2025-05
TP,-791.6959999999999,1,30,916.0,2025-05-06,2025-05
TP,208.3040000000001,2,5,916.0,2025-05-06,2025-05
TP,208.3040000000001,2,10,916.0,2025-05-06,2025-05
TP,208.3040000000001,2,15,916.0,2025-05-06,2025-05
TP,208.3040000000001,2,20,916.0,2025-05-06,2025-05
TP,208.3040000000001,2,30,916.0,2025-05-06,2025-05
TP,1208.304,3,5,916.0,2025-05-06,2025-05
TP,1208.304,3,10,916.0,2025-05-06,2025-05
TP,1208.304,3,15,916.0,2025-05-06,2025-05
TP,1208.304,3,20,916.0,2025-05-06,2025-05
TP,1208.304,3,30,916.0,2025-05-06,2025-05
TP,3208.304,5,5,916.0,2025-05-06,2025-05
TP,3208.304,5,10,916.0,2025-05-06,2025-05
TP,3208.304,5,15,916.0,2025-05-06,2025-05
TP,3208.304,5,20,916.0,2025-05-06,2025-05
TP,3208.304,5,30,916.0,2025-05-06,2025-05
TIMEOUT,1208.304,8,5,916.0,2025-05-06,2025-05
TIMEOUT,-791.6959999999999,8,10,916.0,2025-05-06,2025-05
TIMEOUT,4208.304,8,15,916.0,2025-05-06,2025-05
TIMEOUT,2208.304,8,20,916.0,2025-05-06,2025-05
TP,6208.304,8,30,916.0,2025-05-06,2025-05
TIMEOUT,1208.304,10,5,916.0,2025-05-06,2025-05
TIMEOUT,-791.6959999999999,10,10,916.0,2025-05-06,2025-05
TIMEOUT,4208.304,10,15,916.0,2025-05-06,2025-05
TIMEOUT,2208.304,10,20,916.0,2025-05-06,2025-05
TIMEOUT,5208.304,10,30,916.0,2025-05-06,2025-05
TIMEOUT,1208.304,15,5,916.0,2025-05-06,2025-05
TIMEOUT,-791.6959999999999,15,10,916.0,2025-05-06,2025-05
TIMEOUT,4208.304,15,15,916.0,2025-05-06,2025-05
TIMEOUT,2208.304,15,20,916.0,2025-05-06,2025-05
TIMEOUT,5208.304,15,30,916.0,2025-05-06,2025-05
TP,-809.3,1,5,925.0,2025-05-07,2025-05
TP,-809.3,1,10,925.0,2025-05-07,2025-05
TP,-809.3,1,15,925.0,2025-05-07,2025-05
TP,-809.3,1,20,925.0,2025-05-07,2025-05
TP,-809.3,1,30,925.0,2025-05-07,2025-05
TP,190.70000000000005,2,5,925.0,2025-05-07,2025-05
TP,190.70000000000005,2,10,925.0,2025-05-07,2025-05
TP,190.70000000000005,2,15,925.0,2025-05-07,2025-05
TP,190.70000000000005,2,20,925.0,2025-05-07,2025-05
TP,190.70000000000005,2,30,925.0,2025-05-07,2025-05
TP,1190.7,3,5,925.0,2025-05-07,2025-05
TP,1190.7,3,10,925.0,2025-05-07,2025-05
TP,1190.7,3,15,925.0,2025-05-07,2025-05
TP,1190.7,3,20,925.0,2025-05-07,2025-05
TP,1190.7,3,30,925.0,2025-05-07,2025-05
TP,3190.7,5,5,925.0,2025-05-07,2025-05
TP,3190.7,5,10,925.0,2025-05-07,2025-05
TP,3190.7,5,15,925.0,2025-05-07,2025-05
TP,3190.7,5,20,925.0,2025-05-07,2025-05
TP,3190.7,5,30,925.0,2025-05-07,2025-05
TIMEOUT,5190.7,8,5,925.0,2025-05-07,2025-05
TIMEOUT,1190.7,8,10,925.0,2025-05-07,2025-05
TIMEOUT,-3809.3,8,15,925.0,2025-05-07,2025-05
TIMEOUT,-4809.3,8,20,925.0,2025-05-07,2025-05
TIMEOUT,-7809.3,8,30,925.0,2025-05-07,2025-05
TIMEOUT,5190.7,10,5,925.0,2025-05-07,2025-05
TIMEOUT,1190.7,10,10,925.0,2025-05-07,2025-05
TIMEOUT,-3809.3,10,15,925.0,2025-05-07,2025-05
TIMEOUT,-4809.3,10,20,925.0,2025-05-07,2025-05
TIMEOUT,-7809.3,10,30,925.0,2025-05-07,2025-05
TIMEOUT,5190.7,15,5,925.0,2025-05-07,2025-05
TIMEOUT,1190.7,15,10,925.0,2025-05-07,2025-05
TIMEOUT,-3809.3,15,15,925.0,2025-05-07,2025-05
TIMEOUT,-4809.3,15,20,925.0,2025-05-07,2025-05
TIMEOUT,-7809.3,15,30,925.0,2025-05-07,2025-05
TP,-834.7279999999998,1,5,938.0,2025-05-09,2025-05
TP,-834.7279999999998,1,10,938.0,2025-05-09,2025-05
TP,-834.7279999999998,1,15,938.0,2025-05-09,2025-05
TP,-834.7279999999998,1,20,938.0,2025-05-09,2025-05
TP,-834.7279999999998,1,30,938.0,2025-05-09,2025-05
TP,165.27200000000016,2,5,938.0,2025-05-09,2025-05
TP,165.27200000000016,2,10,938.0,2025-05-09,2025-05
TP,165.27200000000016,2,15,938.0,2025-05-09,2025-05
TP,165.27200000000016,2,20,938.0,2025-05-09,2025-05
TP,165.27200000000016,2,30,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,3,5,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,3,10,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,3,15,938.0,2025-05-09,2025-05
TP,1165.2720000000002,3,20,938.0,2025-05-09,2025-05
TP,1165.2720000000002,3,30,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,5,5,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,5,10,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,5,15,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,5,20,938.0,2025-05-09,2025-05
TIMEOUT,-2834.728,5,30,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,8,5,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,8,10,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,8,15,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,8,20,938.0,2025-05-09,2025-05
TIMEOUT,-2834.728,8,30,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,10,5,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,10,10,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,10,15,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,10,20,938.0,2025-05-09,2025-05
TIMEOUT,-2834.728,10,30,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,15,5,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,15,10,938.0,2025-05-09,2025-05
TIMEOUT,-1834.7279999999998,15,15,938.0,2025-05-09,2025-05
TIMEOUT,165.27200000000016,15,20,938.0,2025-05-09,2025-05
TIMEOUT,-2834.728,15,30,938.0,2025-05-09,2025-05
TP,-866.0239999999999,1,5,954.0,2025-05-12,2025-05
TP,-866.0239999999999,1,10,954.0,2025-05-12,2025-05
TP,-866.0239999999999,1,15,954.0,2025-05-12,2025-05
TP,-866.0239999999999,1,20,954.0,2025-05-12,2025-05
TP,-866.0239999999999,1,30,954.0,2025-05-12,2025-05
TP,133.9760000000001,2,5,954.0,2025-05-12,2025-05
TP,133.9760000000001,2,10,954.0,2025-05-12,2025-05
TP,133.9760000000001,2,15,954.0,2025-05-12,2025-05
TP,133.9760000000001,2,20,954.0,2025-05-12,2025-05
TP,133.9760000000001,2,30,954.0,2025-05-12,2025-05
TIMEOUT,133.9760000000001,3,5,954.0,2025-05-12,2025-05
TP,1133.976,3,10,954.0,2025-05-12,2025-05
TP,1133.976,3,15,954.0,2025-05-12,2025-05
TP,1133.976,3,20,954.0,2025-05-12,2025-05
TP,1133.976,3,30,954.0,2025-05-12,2025-05
TIMEOUT,133.9760000000001,5,5,954.0,2025-05-12,2025-05
TP,3133.976,5,10,954.0,2025-05-12,2025-05
TP,3133.976,5,15,954.0,2025-05-12,2025-05
TP,3133.976,5,20,954.0,2025-05-12,2025-05
TP,3133.976,5,30,954.0,2025-05-12,2025-05
TIMEOUT,133.9760000000001,8,5,954.0,2025-05-12,2025-05
TIMEOUT,4133.976000000001,8,10,954.0,2025-05-12,2025-05
TP,6133.976000000001,8,15,954.0,2025-05-12,2025-05
TP,6133.976000000001,8,20,954.0,2025-05-12,2025-05
TP,6133.976000000001,8,30,954.0,2025-05-12,2025-05
TIMEOUT,133.9760000000001,10,5,954.0,2025-05-12,2025-05
TIMEOUT,4133.976000000001,10,10,954.0,2025-05-12,2025-05
TIMEOUT,3133.976,10,15,954.0,2025-05-12,2025-05
TIMEOUT,3133.976,10,20,954.0,2025-05-12,2025-05
TIMEOUT,3133.976,10,30,954.0,2025-05-12,2025-05
TIMEOUT,133.9760000000001,15,5,954.0,2025-05-12,2025-05
TIMEOUT,4133.976000000001,15,10,954.0,2025-05-12,2025-05
TIMEOUT,3133.976,15,15,954.0,2025-05-12,2025-05
TIMEOUT,3133.976,15,20,954.0,2025-05-12,2025-05
TIMEOUT,3133.976,15,30,954.0,2025-05-12,2025-05
TIMEOUT,-9936.44,1,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,1,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,1,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,1,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,1,30,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,2,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,2,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,2,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,2,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,2,30,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,3,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,3,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,3,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,3,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,3,30,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,5,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,5,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,5,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,5,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,5,30,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,8,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,8,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,8,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,8,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,8,30,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,10,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,10,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,10,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,10,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,10,30,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,15,5,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,15,10,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,15,15,990.0,2025-05-13,2025-05
TIMEOUT,-9936.44,15,20,990.0,2025-05-13,2025-05
TIMEOUT,-8936.44,15,30,990.0,2025-05-13,2025-05
TP,-936.4399999999998,1,5,990.0,2025-05-14,2025-05
TP,-936.4399999999998,1,10,990.0,2025-05-14,2025-05
TP,-936.4399999999998,1,15,990.0,2025-05-14,2025-05
TP,-936.4399999999998,1,20,990.0,2025-05-14,2025-05
TP,-936.4399999999998,1,30,990.0,2025-05-14,2025-05
TP,63.56000000000017,2,5,990.0,2025-05-14,2025-05
TP,63.56000000000017,2,10,990.0,2025-05-14,2025-05
TP,63.56000000000017,2,15,990.0,2025-05-14,2025-05
TP,63.56000000000017,2,20,990.0,2025-05-14,2025-05
TP,63.56000000000017,2,30,990.0,2025-05-14,2025-05
TIMEOUT,-3936.4399999999996,3,5,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,3,10,990.0,2025-05-14,2025-05
TIMEOUT,-2936.4399999999996,3,15,990.0,2025-05-14,2025-05
TIMEOUT,-1936.4399999999998,3,20,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,3,30,990.0,2025-05-14,2025-05
TIMEOUT,-3936.4399999999996,5,5,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,5,10,990.0,2025-05-14,2025-05
TIMEOUT,-2936.4399999999996,5,15,990.0,2025-05-14,2025-05
TIMEOUT,-1936.4399999999998,5,20,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,5,30,990.0,2025-05-14,2025-05
TIMEOUT,-3936.4399999999996,8,5,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,8,10,990.0,2025-05-14,2025-05
TIMEOUT,-2936.4399999999996,8,15,990.0,2025-05-14,2025-05
TIMEOUT,-1936.4399999999998,8,20,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,8,30,990.0,2025-05-14,2025-05
TIMEOUT,-3936.4399999999996,10,5,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,10,10,990.0,2025-05-14,2025-05
TIMEOUT,-2936.4399999999996,10,15,990.0,2025-05-14,2025-05
TIMEOUT,-1936.4399999999998,10,20,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,10,30,990.0,2025-05-14,2025-05
TIMEOUT,-3936.4399999999996,15,5,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,15,10,990.0,2025-05-14,2025-05
TIMEOUT,-2936.4399999999996,15,15,990.0,2025-05-14,2025-05
TIMEOUT,-1936.4399999999998,15,20,990.0,2025-05-14,2025-05
TIMEOUT,-936.4399999999998,15,30,990.0,2025-05-14,2025-05
TP,-942.308,1,5,993.0,2025-05-19,2025-05
TP,-942.308,1,10,993.0,2025-05-19,2025-05
TP,-942.308,1,15,993.0,2025-05-19,2025-05
TP,-942.308,1,20,993.0,2025-05-19,2025-05
TP,-942.308,1,30,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,2,5,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,2,10,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,2,15,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,2,20,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,2,30,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,3,5,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,3,10,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,3,15,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,3,20,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,3,30,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,5,5,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,5,10,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,5,15,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,5,20,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,5,30,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,8,5,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,8,10,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,8,15,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,8,20,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,8,30,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,10,5,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,10,10,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,10,15,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,10,20,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,10,30,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,15,5,993.0,2025-05-19,2025-05
TIMEOUT,-1942.308,15,10,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,15,15,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,15,20,993.0,2025-05-19,2025-05
TIMEOUT,-3942.308,15,30,993.0,2025-05-19,2025-05
TP,-928.616,1,5,986.0,2025-05-21,2025-05
TP,-928.616,1,10,986.0,2025-05-21,2025-05
TP,-928.616,1,15,986.0,2025-05-21,2025-05
TP,-928.616,1,20,986.0,2025-05-21,2025-05
TP,-928.616,1,30,986.0,2025-05-21,2025-05
TP,71.38400000000001,2,5,986.0,2025-05-21,2025-05
TP,71.38400000000001,2,10,986.0,2025-05-21,2025-05
TP,71.38400000000001,2,15,986.0,2025-05-21,2025-05
TP,71.38400000000001,2,20,986.0,2025-05-21,2025-05
TP,71.38400000000001,2,30,986.0,2025-05-21,2025-05
TP,1071.384,3,5,986.0,2025-05-21,2025-05
TP,1071.384,3,10,986.0,2025-05-21,2025-05
TP,1071.384,3,15,986.0,2025-05-21,2025-05
TP,1071.384,3,20,986.0,2025-05-21,2025-05
TP,1071.384,3,30,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,5,5,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,5,10,986.0,2025-05-21,2025-05
TP,3071.384,5,15,986.0,2025-05-21,2025-05
TP,3071.384,5,20,986.0,2025-05-21,2025-05
TP,3071.384,5,30,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,8,5,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,8,10,986.0,2025-05-21,2025-05
TIMEOUT,4071.384,8,15,986.0,2025-05-21,2025-05
TIMEOUT,1071.384,8,20,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,8,30,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,10,5,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,10,10,986.0,2025-05-21,2025-05
TIMEOUT,4071.384,10,15,986.0,2025-05-21,2025-05
TIMEOUT,1071.384,10,20,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,10,30,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,15,5,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,15,10,986.0,2025-05-21,2025-05
TIMEOUT,4071.384,15,15,986.0,2025-05-21,2025-05
TIMEOUT,1071.384,15,20,986.0,2025-05-21,2025-05
TIMEOUT,-928.616,15,30,986.0,2025-05-21,2025-05
TIMEOUT,-4932.528,1,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,1,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,1,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,1,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,1,30,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,2,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,2,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,2,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,2,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,2,30,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,3,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,3,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,3,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,3,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,3,30,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,5,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,5,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,5,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,5,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,5,30,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,8,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,8,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,8,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,8,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,8,30,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,10,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,10,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,10,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,10,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,10,30,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,15,5,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,15,10,988.0,2025-05-22,2025-05
TIMEOUT,-4932.528,15,15,988.0,2025-05-22,2025-05
TIMEOUT,-6932.528,15,20,988.0,2025-05-22,2025-05
TIMEOUT,-5932.528,15,30,988.0,2025-05-22,2025-05
TIMEOUT,-3942.308,1,5,993.0,2025-05-23,2025-05
TIMEOUT,-7942.308,1,10,993.0,2025-05-23,2025-05
TIMEOUT,-5942.308,1,15,993.0,2025-05-23,2025-05
TIMEOUT,-6942.308,1,20,993.0,2025-05-23,2025-05
TIMEOUT,-7942.308,1,30,993.0,2025-05-23,2025-05
TIMEOUT,-3942.308,2,5,993.0,2025-05-23,2025-05
TIMEOUT,-7942.308,2,10,993.0,2025-05-23,2025-05
TIMEOUT,-5942.308,2,15,993.0,2025-05-23,2025-05
