result,pnl,tick,date,month,stock
TIMEOUT,-1252.324,2,2026-03-18,2026-03,2344
TIMEOUT,-1252.324,3,2026-03-18,2026-03,2344
TIMEOUT,-1252.324,5,2026-03-18,2026-03,2344
TIMEOUT,-1252.324,8,2026-03-18,2026-03,2344
TP,267.236,1,2026-03-18,2026-03,5483
TP,767.236,2,2026-03-18,2026-03,5483
TP,1267.236,3,2026-03-18,2026-03,5483
TP,2267.236,5,2026-03-18,2026-03,5483
TP,3767.236,8,2026-03-18,2026-03,5483
TP,294.62,1,2026-03-18,2026-03,2481
TIMEOUT,-2705.38,2,2026-03-18,2026-03,2481
TIMEOUT,-2705.38,3,2026-03-18,2026-03,2481
TIMEOUT,-2705.38,5,2026-03-18,2026-03,2481
TIMEOUT,-2705.38,8,2026-03-18,2026-03,2481
TIMEOUT,-4360.882,1,2026-03-18,2026-03,8454
TIMEOUT,-4360.882,2,2026-03-18,2026-03,8454
TIMEOUT,-4360.882,3,2026-03-18,2026-03,8454
TIMEOUT,-4360.882,5,2026-03-18,2026-03,8454
TIMEOUT,-4360.882,8,2026-03-18,2026-03,8454
TP,179.21600000000007,1,2026-03-18,2026-03,1513
TIMEOUT,-2320.784,2,2026-03-18,2026-03,1513
TIMEOUT,-2320.784,3,2026-03-18,2026-03,1513
TIMEOUT,-2320.784,5,2026-03-18,2026-03,1513
TIMEOUT,-2320.784,8,2026-03-18,2026-03,1513
TP,266.25800000000004,1,2026-03-18,2026-03,5347
TP,766.258,2,2026-03-18,2026-03,5347
TP,1266.258,3,2026-03-18,2026-03,5347
TP,2266.258,5,2026-03-18,2026-03,5347
TIMEOUT,1266.258,8,2026-03-18,2026-03,5347
TP,232.02800000000002,1,2026-03-18,2026-03,3005
TP,732.028,2,2026-03-18,2026-03,3005
TP,1232.028,3,2026-03-18,2026-03,3005
TP,2232.0280000000002,5,2026-03-18,2026-03,3005
TIMEOUT,-1267.972,8,2026-03-18,2026-03,3005
TP,2887.5200000000004,1,2026-03-18,2026-03,3324
TP,7887.52,2,2026-03-18,2026-03,3324
TP,12887.52,3,2026-03-18,2026-03,3324
TIMEOUT,-52112.479999999996,5,2026-03-18,2026-03,3324
TIMEOUT,-52112.479999999996,8,2026-03-18,2026-03,3324
TP,285.818,1,2026-03-18,2026-03,3045
TIMEOUT,285.818,2,2026-03-18,2026-03,3045
TIMEOUT,285.818,3,2026-03-18,2026-03,3045
TIMEOUT,285.818,5,2026-03-18,2026-03,3045
TIMEOUT,285.818,8,2026-03-18,2026-03,3045
TP,177.26000000000005,1,2026-03-18,2026-03,2645
TP,677.26,2,2026-03-18,2026-03,2645
TP,1177.26,3,2026-03-18,2026-03,2645
TIMEOUT,-2322.74,5,2026-03-18,2026-03,2645
TIMEOUT,-2322.74,8,2026-03-18,2026-03,2645
TIMEOUT,-42083.14,1,2026-03-18,2026-03,1590
TIMEOUT,-42083.14,2,2026-03-18,2026-03,1590
TIMEOUT,-42083.14,3,2026-03-18,2026-03,1590
TIMEOUT,-42083.14,5,2026-03-18,2026-03,1590
TIMEOUT,-42083.14,8,2026-03-18,2026-03,1590
TP,131.29400000000004,1,2026-03-18,2026-03,2474
TIMEOUT,-1368.706,2,2026-03-18,2026-03,2474
TIMEOUT,-1368.706,3,2026-03-18,2026-03,2474
TIMEOUT,-1368.706,5,2026-03-18,2026-03,2474
TIMEOUT,-1368.706,8,2026-03-18,2026-03,2474
TP,2995.1000000000004,1,2026-03-18,2026-03,6781
TIMEOUT,-2004.8999999999996,2,2026-03-18,2026-03,6781
TIMEOUT,-2004.8999999999996,3,2026-03-18,2026-03,6781
TIMEOUT,-2004.8999999999996,5,2026-03-18,2026-03,6781
TIMEOUT,-2004.8999999999996,8,2026-03-18,2026-03,6781
TIMEOUT,-268.95,1,2026-03-18,2026-03,2412
TIMEOUT,-268.95,2,2026-03-18,2026-03,2412
TIMEOUT,-268.95,3,2026-03-18,2026-03,2412
TIMEOUT,-268.95,5,2026-03-18,2026-03,2412
TIMEOUT,-268.95,8,2026-03-18,2026-03,2412
TP,255.50000000000003,1,2026-03-18,2026-03,2385
TP,755.5,2,2026-03-18,2026-03,2385
TP,1255.5,3,2026-03-18,2026-03,2385
TIMEOUT,-2244.5,5,2026-03-18,2026-03,2385
TIMEOUT,-2244.5,8,2026-03-18,2026-03,2385
TP,291.68600000000004,1,2026-03-18,2026-03,5871
TP,791.686,2,2026-03-18,2026-03,5871
TP,1291.6860000000001,3,2026-03-18,2026-03,5871
TIMEOUT,791.686,5,2026-03-18,2026-03,5871
TIMEOUT,791.686,8,2026-03-18,2026-03,5871
TP,1518.3200000000002,1,2026-03-18,2026-03,6805
TP,6518.32,2,2026-03-18,2026-03,6805
TP,11518.32,3,2026-03-18,2026-03,6805
TP,21518.32,5,2026-03-18,2026-03,6805
TP,36518.32,8,2026-03-18,2026-03,6805
TP,2623.46,1,2026-03-18,2026-03,5269
TP,7623.46,2,2026-03-18,2026-03,5269
TP,12623.46,3,2026-03-18,2026-03,5269
TP,22623.46,5,2026-03-18,2026-03,5269
TP,37623.46,8,2026-03-18,2026-03,5269
TP,235.94000000000005,1,2026-03-18,2026-03,3231
TIMEOUT,-4764.0599999999995,2,2026-03-18,2026-03,3231
TIMEOUT,-4764.0599999999995,3,2026-03-18,2026-03,3231
TIMEOUT,-4764.0599999999995,5,2026-03-18,2026-03,3231
TIMEOUT,-4764.0599999999995,8,2026-03-18,2026-03,3231
TP,185.084,1,2026-03-18,2026-03,2597
TIMEOUT,-5314.916,2,2026-03-18,2026-03,2597
TIMEOUT,-5314.916,3,2026-03-18,2026-03,2597
TIMEOUT,-5314.916,5,2026-03-18,2026-03,2597
TIMEOUT,-5314.916,8,2026-03-18,2026-03,2597
TIMEOUT,-6238.632,1,2026-03-18,2026-03,6919
TIMEOUT,-6238.632,2,2026-03-18,2026-03,6919
TIMEOUT,-6238.632,3,2026-03-18,2026-03,6919
TIMEOUT,-6238.632,5,2026-03-18,2026-03,6919
TIMEOUT,-6238.632,8,2026-03-18,2026-03,6919
TP,276.038,1,2026-03-18,2026-03,9917
TIMEOUT,-223.962,2,2026-03-18,2026-03,9917
TIMEOUT,-223.962,3,2026-03-18,2026-03,9917
TIMEOUT,-223.962,5,2026-03-18,2026-03,9917
TIMEOUT,-223.962,8,2026-03-18,2026-03,9917
TP,211.49,1,2026-03-18,2026-03,1773
TIMEOUT,211.49,2,2026-03-18,2026-03,1773
TIMEOUT,211.49,3,2026-03-18,2026-03,1773
TIMEOUT,211.49,5,2026-03-18,2026-03,1773
TIMEOUT,211.49,8,2026-03-18,2026-03,1773
TP,283.862,1,2026-03-18,2026-03,1815
TP,783.8620000000001,2,2026-03-18,2026-03,1815
TP,1283.862,3,2026-03-18,2026-03,1815
TIMEOUT,1783.862,5,2026-03-18,2026-03,1815
TIMEOUT,1783.862,8,2026-03-18,2026-03,1815
TP,1625.9,1,2026-03-18,2026-03,6442
TP,6625.9,2,2026-03-18,2026-03,6442
TP,11625.9,3,2026-03-18,2026-03,6442
TP,21625.9,5,2026-03-18,2026-03,6442
TP,36625.9,8,2026-03-18,2026-03,6442
TP,227.13800000000003,1,2026-03-19,2026-03,2337
TP,727.138,2,2026-03-19,2026-03,2337
TP,1227.138,3,2026-03-19,2026-03,2337
TP,2227.138,5,2026-03-19,2026-03,2337
TP,3727.138,8,2026-03-19,2026-03,2337
TP,2525.6600000000003,1,2026-03-19,2026-03,5289
TP,7525.66,2,2026-03-19,2026-03,5289
TP,12525.66,3,2026-03-19,2026-03,5289
TP,22525.66,5,2026-03-19,2026-03,5289
TP,37525.66,8,2026-03-19,2026-03,5289
TP,1381.4,1,2026-03-19,2026-03,6442
TP,6381.4,2,2026-03-19,2026-03,6442
TP,11381.4,3,2026-03-19,2026-03,6442
TP,21381.4,5,2026-03-19,2026-03,6442
TP,36381.4,8,2026-03-19,2026-03,6442
TP,249.63200000000003,1,2026-03-19,2026-03,5483
TP,749.6320000000001,2,2026-03-19,2026-03,5483
TP,1249.632,3,2026-03-19,2026-03,5483
TIMEOUT,-4250.368,5,2026-03-19,2026-03,5483
TIMEOUT,-4250.368,8,2026-03-19,2026-03,5483
TP,1352.0600000000004,1,2026-03-19,2026-03,6805
TP,6352.06,2,2026-03-19,2026-03,6805
TP,11352.060000000001,3,2026-03-19,2026-03,6805
TP,21352.06,5,2026-03-19,2026-03,6805
TP,36352.06,8,2026-03-19,2026-03,6805
TP,286.79600000000005,1,2026-03-19,2026-03,1815
TP,786.796,2,2026-03-19,2026-03,1815
TP,1286.796,3,2026-03-19,2026-03,1815
TP,2286.796,5,2026-03-19,2026-03,1815
TP,3786.796,8,2026-03-19,2026-03,1815
TP,2603.9000000000005,1,2026-03-19,2026-03,5269
TIMEOUT,-22396.1,2,2026-03-19,2026-03,5269
TIMEOUT,-22396.1,3,2026-03-19,2026-03,5269
TIMEOUT,-22396.1,5,2026-03-19,2026-03,5269
TIMEOUT,-22396.1,8,2026-03-19,2026-03,5269
TP,258.434,1,2026-03-19,2026-03,2344
TP,758.434,2,2026-03-19,2026-03,2344
TP,1258.434,3,2026-03-19,2026-03,2344
TIMEOUT,-1741.566,5,2026-03-19,2026-03,2344
TIMEOUT,-1741.566,8,2026-03-19,2026-03,2344
TP,267.236,1,2026-03-19,2026-03,5347
TP,767.236,2,2026-03-19,2026-03,5347
TP,1267.236,3,2026-03-19,2026-03,5347
TP,2267.236,5,2026-03-19,2026-03,5347
TIMEOUT,-1732.764,8,2026-03-19,2026-03,5347
TP,291.68600000000004,1,2026-03-19,2026-03,5871
TIMEOUT,-708.314,2,2026-03-19,2026-03,5871
TIMEOUT,-708.314,3,2026-03-19,2026-03,5871
TIMEOUT,-708.314,5,2026-03-19,2026-03,5871
TIMEOUT,-708.314,8,2026-03-19,2026-03,5871
TP,215.40200000000004,1,2026-03-19,2026-03,1773
TP,715.402,2,2026-03-19,2026-03,1773
TP,1215.402,3,2026-03-19,2026-03,1773
TP,2215.402,5,2026-03-19,2026-03,1773
TP,3715.402,8,2026-03-19,2026-03,1773
TP,3014.66,1,2026-03-19,2026-03,6781
TIMEOUT,-16985.34,2,2026-03-19,2026-03,6781
TIMEOUT,-16985.34,3,2026-03-19,2026-03,6781
TIMEOUT,-16985.34,5,2026-03-19,2026-03,6781
TIMEOUT,-16985.34,8,2026-03-19,2026-03,6781
TP,277.016,1,2026-03-19,2026-03,9917
TIMEOUT,-1222.984,2,2026-03-19,2026-03,9917
TIMEOUT,-1222.984,3,2026-03-19,2026-03,9917
TIMEOUT,-1222.984,5,2026-03-19,2026-03,9917
TIMEOUT,-1222.984,8,2026-03-19,2026-03,9917
TIMEOUT,-214.182,1,2026-03-19,2026-03,3045
TIMEOUT,-214.182,2,2026-03-19,2026-03,3045
TIMEOUT,-214.182,3,2026-03-19,2026-03,3045
TIMEOUT,-214.182,5,2026-03-19,2026-03,3045
TIMEOUT,-214.182,8,2026-03-19,2026-03,3045
TIMEOUT,-1767.972,1,2026-03-19,2026-03,2412
TIMEOUT,-1767.972,2,2026-03-19,2026-03,2412
TIMEOUT,-1767.972,3,2026-03-19,2026-03,2412
TIMEOUT,-1767.972,5,2026-03-19,2026-03,2412
TIMEOUT,-1767.972,8,2026-03-19,2026-03,2412
TIMEOUT,-2315.894,1,2026-03-19,2026-03,1513
TIMEOUT,-2315.894,2,2026-03-19,2026-03,1513
TIMEOUT,-2315.894,3,2026-03-19,2026-03,1513
TIMEOUT,-2315.894,5,2026-03-19,2026-03,1513
TIMEOUT,-2315.894,8,2026-03-19,2026-03,1513
TIMEOUT,-33975.56,1,2026-03-19,2026-03,1590
TIMEOUT,-33975.56,2,2026-03-19,2026-03,1590
TIMEOUT,-33975.56,3,2026-03-19,2026-03,1590
TIMEOUT,-33975.56,5,2026-03-19,2026-03,1590
TIMEOUT,-33975.56,8,2026-03-19,2026-03,1590
TIMEOUT,-2740.5879999999997,1,2026-03-19,2026-03,2385
TIMEOUT,-2740.5879999999997,2,2026-03-19,2026-03,2385
TIMEOUT,-2740.5879999999997,3,2026-03-19,2026-03,2385
TIMEOUT,-2740.5879999999997,5,2026-03-19,2026-03,2385
TIMEOUT,-2740.5879999999997,8,2026-03-19,2026-03,2385
TP,134.228,1,2026-03-19,2026-03,2474
TP,634.2280000000001,2,2026-03-19,2026-03,2474
TP,1134.228,3,2026-03-19,2026-03,2474
TP,2134.228,5,2026-03-19,2026-03,2474
TIMEOUT,634.2280000000001,8,2026-03-19,2026-03,2474
TIMEOUT,-6314.916,1,2026-03-19,2026-03,2645
TIMEOUT,-6314.916,2,2026-03-19,2026-03,2645
TIMEOUT,-6314.916,3,2026-03-19,2026-03,2645
TIMEOUT,-6314.916,5,2026-03-19,2026-03,2645
TIMEOUT,-6314.916,8,2026-03-19,2026-03,2645
TIMEOUT,-22777.52,1,2026-03-19,2026-03,3491
TIMEOUT,-22777.52,2,2026-03-19,2026-03,3491
TIMEOUT,-22777.52,3,2026-03-19,2026-03,3491
TIMEOUT,-22777.52,5,2026-03-19,2026-03,3491
TIMEOUT,-22777.52,8,2026-03-19,2026-03,3491
TIMEOUT,-3352.08,1,2026-03-19,2026-03,8454
TIMEOUT,-3352.08,2,2026-03-19,2026-03,8454
TIMEOUT,-3352.08,3,2026-03-19,2026-03,8454
TIMEOUT,-3352.08,5,2026-03-19,2026-03,8454
TIMEOUT,-3352.08,8,2026-03-19,2026-03,8454
TP,302.444,1,2026-03-19,2026-03,2481
TP,802.444,2,2026-03-19,2026-03,2481
TP,1302.444,3,2026-03-19,2026-03,2481
TP,2302.444,5,2026-03-19,2026-03,2481
TIMEOUT,-197.55599999999998,8,2026-03-19,2026-03,2481
TP,235.94000000000005,1,2026-03-19,2026-03,3005
TP,735.94,2,2026-03-19,2026-03,3005
TP,1235.94,3,2026-03-19,2026-03,3005
TIMEOUT,-3764.06,5,2026-03-19,2026-03,3005
TIMEOUT,-3764.06,8,2026-03-19,2026-03,3005
TP,3014.66,1,2026-03-19,2026-03,3324
TP,8014.66,2,2026-03-19,2026-03,3324
TP,13014.66,3,2026-03-19,2026-03,3324
TP,23014.66,5,2026-03-19,2026-03,3324
TP,38014.66,8,2026-03-19,2026-03,3324
TP,246.69800000000004,1,2026-03-19,2026-03,3231
TIMEOUT,-2253.302,2,2026-03-19,2026-03,3231
TIMEOUT,-2253.302,3,2026-03-19,2026-03,3231
TIMEOUT,-2253.302,5,2026-03-19,2026-03,3231
TIMEOUT,-2253.302,8,2026-03-19,2026-03,3231
TP,196.82000000000005,1,2026-03-19,2026-03,2597
TIMEOUT,-3303.18,2,2026-03-19,2026-03,2597
TIMEOUT,-3303.18,3,2026-03-19,2026-03,2597
TIMEOUT,-3303.18,5,2026-03-19,2026-03,2597
TIMEOUT,-3303.18,8,2026-03-19,2026-03,2597
TIMEOUT,-10224.94,1,2026-03-19,2026-03,6919
TIMEOUT,-10224.94,2,2026-03-19,2026-03,6919
TIMEOUT,-10224.94,3,2026-03-19,2026-03,6919
TIMEOUT,-10224.94,5,2026-03-19,2026-03,6919
TIMEOUT,-10224.94,8,2026-03-19,2026-03,6919
TP,291.68600000000004,1,2026-03-24,2026-03,1815
TIMEOUT,-7908.314000000003,2,2026-03-24,2026-03,1815
TIMEOUT,-7908.314000000003,3,2026-03-24,2026-03,1815
TIMEOUT,-7908.314000000003,5,2026-03-24,2026-03,1815
TIMEOUT,-7908.314000000003,8,2026-03-24,2026-03,1815
TIMEOUT,-5759.17,1,2026-03-24,2026-03,3005
TIMEOUT,-5759.17,2,2026-03-24,2026-03,3005
TIMEOUT,-5759.17,3,2026-03-24,2026-03,3005
TIMEOUT,-5759.17,5,2026-03-24,2026-03,3005
TIMEOUT,-5759.17,8,2026-03-24,2026-03,3005
TP,237.89600000000002,1,2026-03-24,2026-03,2412
TP,737.896,2,2026-03-24,2026-03,2412
TIMEOUT,-262.104,3,2026-03-24,2026-03,2412
TIMEOUT,-262.104,5,2026-03-24,2026-03,2412
TIMEOUT,-262.104,8,2026-03-24,2026-03,2412
TP,286.79600000000005,1,2026-03-24,2026-03,3045
TP,786.796,2,2026-03-24,2026-03,3045
TIMEOUT,286.79600000000005,3,2026-03-24,2026-03,3045
TIMEOUT,286.79600000000005,5,2026-03-24,2026-03,3045
TIMEOUT,286.79600000000005,8,2026-03-24,2026-03,3045
TIMEOUT,-221.02799999999996,1,2026-03-24,2026-03,9917
TIMEOUT,-221.02799999999996,2,2026-03-24,2026-03,9917
TIMEOUT,-221.02799999999996,3,2026-03-24,2026-03,9917
TIMEOUT,-221.02799999999996,5,2026-03-24,2026-03,9917
TIMEOUT,-221.02799999999996,8,2026-03-24,2026-03,9917
TP,293.64200000000005,1,2026-03-24,2026-03,5871
TIMEOUT,-1206.358,2,2026-03-24,2026-03,5871
TIMEOUT,-1206.358,3,2026-03-24,2026-03,5871
TIMEOUT,-1206.358,5,2026-03-24,2026-03,5871
TIMEOUT,-1206.358,8,2026-03-24,2026-03,5871
TP,140.09600000000006,1,2026-03-24,2026-03,2474
TP,640.096,2,2026-03-24,2026-03,2474
TP,1140.096,3,2026-03-24,2026-03,2474
TP,2140.096,5,2026-03-24,2026-03,2474
TP,3640.096,8,2026-03-24,2026-03,2474
TP,191.93000000000006,1,2026-03-24,2026-03,1513
TIMEOUT,-1308.07,2,2026-03-24,2026-03,1513
TIMEOUT,-1308.07,3,2026-03-24,2026-03,1513
TIMEOUT,-1308.07,5,2026-03-24,2026-03,1513
TIMEOUT,-1308.07,8,2026-03-24,2026-03,1513
TIMEOUT,-10214.182,1,2026-03-24,2026-03,2344
TIMEOUT,-10214.182,2,2026-03-24,2026-03,2344
TIMEOUT,-10214.182,3,2026-03-24,2026-03,2344
TIMEOUT,-10214.182,5,2026-03-24,2026-03,2344
TIMEOUT,-10214.182,8,2026-03-24,2026-03,2344
TP,158.67800000000005,1,2026-03-24,2026-03,8454
TP,658.6780000000001,2,2026-03-24,2026-03,8454
TP,1158.678,3,2026-03-24,2026-03,8454
TP,2158.678,5,2026-03-24,2026-03,8454
TIMEOUT,2158.678,8,2026-03-24,2026-03,8454
TIMEOUT,-1799.268,1,2026-03-24,2026-03,2597
TIMEOUT,-1799.268,2,2026-03-24,2026-03,2597
TIMEOUT,-1799.268,3,2026-03-24,2026-03,2597
TIMEOUT,-1799.268,5,2026-03-24,2026-03,2597
TIMEOUT,-1799.268,8,2026-03-24,2026-03,2597
TP,274.082,1,2026-03-24,2026-03,5347
TP,774.082,2,2026-03-24,2026-03,5347
TP,1274.082,3,2026-03-24,2026-03,5347
TIMEOUT,-2725.918,5,2026-03-24,2026-03,5347
TIMEOUT,-2725.918,8,2026-03-24,2026-03,5347
TIMEOUT,-2238.632,1,2026-03-24,2026-03,2385
TIMEOUT,-2238.632,2,2026-03-24,2026-03,2385
TIMEOUT,-2238.632,3,2026-03-24,2026-03,2385
TIMEOUT,-2238.632,5,2026-03-24,2026-03,2385
TIMEOUT,-2238.632,8,2026-03-24,2026-03,2385
TIMEOUT,-37327.64,1,2026-03-24,2026-03,5269
TIMEOUT,-37327.64,2,2026-03-24,2026-03,5269
TIMEOUT,-37327.64,3,2026-03-24,2026-03,5269
TIMEOUT,-37327.64,5,2026-03-24,2026-03,5269
TIMEOUT,-37327.64,8,2026-03-24,2026-03,5269
TP,249.63200000000003,1,2026-03-24,2026-03,3231
TP,749.6320000000001,2,2026-03-24,2026-03,3231
TP,1249.632,3,2026-03-24,2026-03,3231
TP,2249.632,5,2026-03-24,2026-03,3231
TIMEOUT,749.6320000000001,8,2026-03-24,2026-03,3231
TP,2848.4,1,2026-03-24,2026-03,6781
TP,7848.4,2,2026-03-24,2026-03,6781
TP,12848.4,3,2026-03-24,2026-03,6781
TP,22848.4,5,2026-03-24,2026-03,6781
TP,37848.4,8,2026-03-24,2026-03,6781
TP,210.51200000000006,1,2026-03-24,2026-03,2645
TIMEOUT,-1289.4879999999998,2,2026-03-24,2026-03,2645
TIMEOUT,-1289.4879999999998,3,2026-03-24,2026-03,2645
TIMEOUT,-1289.4879999999998,5,2026-03-24,2026-03,2645
TIMEOUT,-1289.4879999999998,8,2026-03-24,2026-03,2645
TIMEOUT,-1781.664,1,2026-03-24,2026-03,1773
TIMEOUT,-1781.664,2,2026-03-24,2026-03,1773
TIMEOUT,-1781.664,3,2026-03-24,2026-03,1773
TIMEOUT,-1781.664,5,2026-03-24,2026-03,1773
TIMEOUT,-1781.664,8,2026-03-24,2026-03,1773
TP,2975.54,1,2026-03-24,2026-03,3324
TP,7975.54,2,2026-03-24,2026-03,3324
TP,12975.54,3,2026-03-24,2026-03,3324
TIMEOUT,-32024.46,5,2026-03-24,2026-03,3324
TIMEOUT,-32024.46,8,2026-03-24,2026-03,3324
TP,117.60200000000003,1,2026-03-24,2026-03,1503
TP,617.6020000000001,2,2026-03-24,2026-03,1503
TIMEOUT,-4382.398,3,2026-03-24,2026-03,1503
TIMEOUT,-4382.398,5,2026-03-24,2026-03,1503
TIMEOUT,-4382.398,8,2026-03-24,2026-03,1503
TP,286.79600000000005,1,2026-03-24,2026-03,4919
TP,786.796,2,2026-03-24,2026-03,4919
TP,1286.796,3,2026-03-24,2026-03,4919
TP,2286.796,5,2026-03-24,2026-03,4919
TIMEOUT,-9613.204000000005,8,2026-03-24,2026-03,4919
TIMEOUT,-88755.52,1,2026-03-24,2026-03,6805
TIMEOUT,-88755.52,2,2026-03-24,2026-03,6805
TIMEOUT,-88755.52,3,2026-03-24,2026-03,6805
TIMEOUT,-88755.52,5,2026-03-24,2026-03,6805
TIMEOUT,-88755.52,8,2026-03-24,2026-03,6805
TP,267.236,1,2026-03-24,2026-03,5483
TP,767.236,2,2026-03-24,2026-03,5483
TP,1267.236,3,2026-03-24,2026-03,5483
TIMEOUT,-4232.764,5,2026-03-24,2026-03,5483
TIMEOUT,-4232.764,8,2026-03-24,2026-03,5483
TIMEOUT,-8783.62,1,2026-03-24,2026-03,2337
TIMEOUT,-8783.62,2,2026-03-24,2026-03,2337
TIMEOUT,-8783.62,3,2026-03-24,2026-03,2337
TIMEOUT,-8783.62,5,2026-03-24,2026-03,2337
TIMEOUT,-8783.62,8,2026-03-24,2026-03,2337
TIMEOUT,-97699.28,1,2026-03-24,2026-03,3491
TIMEOUT,-97699.28,2,2026-03-24,2026-03,3491
TIMEOUT,-97699.28,3,2026-03-24,2026-03,3491
TIMEOUT,-97699.28,5,2026-03-24,2026-03,3491
TIMEOUT,-97699.28,8,2026-03-24,2026-03,3491
TP,1166.2400000000002,1,2026-03-24,2026-03,6442
TP,6166.24,2,2026-03-24,2026-03,6442
TP,11166.24,3,2026-03-24,2026-03,6442
TP,21166.24,5,2026-03-24,2026-03,6442
TP,36166.24,8,2026-03-24,2026-03,6442
TIMEOUT,-109122.26,1,2026-03-24,2026-03,5289
TIMEOUT,-109122.26,2,2026-03-24,2026-03,5289
TIMEOUT,-109122.26,3,2026-03-24,2026-03,5289
TIMEOUT,-109122.26,5,2026-03-24,2026-03,5289
TIMEOUT,-109122.26,8,2026-03-24,2026-03,5289
TP,2007.3200000000006,1,2026-03-27,2026-03,3491
TP,7007.320000000001,2,2026-03-27,2026-03,3491
TP,12007.32,3,2026-03-27,2026-03,3491
TP,22007.32,5,2026-03-27,2026-03,3491
TP,37007.32,8,2026-03-27,2026-03,3491
TP,287.774,1,2026-03-27,2026-03,5871
TP,787.774,2,2026-03-27,2026-03,5871
TP,1287.7740000000001,3,2026-03-27,2026-03,5871
TP,2287.774,5,2026-03-27,2026-03,5871
TP,3787.774,8,2026-03-27,2026-03,5871
TP,133.25000000000006,1,2026-03-27,2026-03,2474
TP,633.25,2,2026-03-27,2026-03,2474
TP,1133.25,3,2026-03-27,2026-03,2474
TP,2133.25,5,2026-03-27,2026-03,2474
TP,3633.25,8,2026-03-27,2026-03,2474
TIMEOUT,-852.0799999999999,1,2026-03-27,2026-03,8454
TIMEOUT,-852.0799999999999,2,2026-03-27,2026-03,8454
TIMEOUT,-852.0799999999999,3,2026-03-27,2026-03,8454
TIMEOUT,-852.0799999999999,5,2026-03-27,2026-03,8454
TIMEOUT,-852.0799999999999,8,2026-03-27,2026-03,8454
TP,2740.82,1,2026-03-27,2026-03,5269
TP,7740.82,2,2026-03-27,2026-03,5269
TP,12740.82,3,2026-03-27,2026-03,5269
TP,22740.82,5,2026-03-27,2026-03,5269
TIMEOUT,7740.82,8,2026-03-27,2026-03,5269
TP,272.126,1,2026-03-27,2026-03,5483
TIMEOUT,-2227.874,2,2026-03-27,2026-03,5483
TIMEOUT,-2227.874,3,2026-03-27,2026-03,5483
TIMEOUT,-2227.874,5,2026-03-27,2026-03,5483
TIMEOUT,-2227.874,8,2026-03-27,2026-03,5483
TP,286.79600000000005,1,2026-03-27,2026-03,3045
TIMEOUT,286.79600000000005,2,2026-03-27,2026-03,3045
TIMEOUT,286.79600000000005,3,2026-03-27,2026-03,3045
TIMEOUT,286.79600000000005,5,2026-03-27,2026-03,3045
TIMEOUT,286.79600000000005,8,2026-03-27,2026-03,3045
TP,1352.0600000000004,1,2026-03-27,2026-03,6805
TP,6352.06,2,2026-03-27,2026-03,6805
TP,11352.060000000001,3,2026-03-27,2026-03,6805
TP,21352.06,5,2026-03-27,2026-03,6805
TP,36352.06,8,2026-03-27,2026-03,6805
TIMEOUT,-1298.29,1,2026-03-27,2026-03,2645
TIMEOUT,-1298.29,2,2026-03-27,2026-03,2645
TIMEOUT,-1298.29,3,2026-03-27,2026-03,2645
TIMEOUT,-1298.29,5,2026-03-27,2026-03,2645
TIMEOUT,-1298.29,8,2026-03-27,2026-03,2645
TP,236.918,1,2026-03-27,2026-03,2412
TIMEOUT,-763.082,2,2026-03-27,2026-03,2412
TIMEOUT,-763.082,3,2026-03-27,2026-03,2412
TIMEOUT,-763.082,5,2026-03-27,2026-03,2412
TIMEOUT,-763.082,8,2026-03-27,2026-03,2412
TP,279.95000000000005,1,2026-03-27,2026-03,9917
TP,779.95,2,2026-03-27,2026-03,9917
TP,1279.95,3,2026-03-27,2026-03,9917
TIMEOUT,1279.95,5,2026-03-27,2026-03,9917
TIMEOUT,1279.95,8,2026-03-27,2026-03,9917
TP,253.544,1,2026-03-27,2026-03,3231
TP,753.544,2,2026-03-27,2026-03,3231
TP,1253.544,3,2026-03-27,2026-03,3231
TIMEOUT,753.544,5,2026-03-27,2026-03,3231
TIMEOUT,753.544,8,2026-03-27,2026-03,3231
TP,264.302,1,2026-03-27,2026-03,2385
TP,764.302,2,2026-03-27,2026-03,2385
TP,1264.3020000000001,3,2026-03-27,2026-03,2385
TP,2264.302,5,2026-03-27,2026-03,2385
TIMEOUT,2264.302,8,2026-03-27,2026-03,2385
TP,201.70999999999998,1,2026-03-27,2026-03,2597
TIMEOUT,201.70999999999998,2,2026-03-27,2026-03,2597
TIMEOUT,201.70999999999998,3,2026-03-27,2026-03,2597
TIMEOUT,201.70999999999998,5,2026-03-27,2026-03,2597
TIMEOUT,201.70999999999998,8,2026-03-27,2026-03,2597
TIMEOUT,-1371.6399999999999,1,2026-03-27,2026-03,1503
TIMEOUT,-1371.6399999999999,2,2026-03-27,2026-03,1503
TIMEOUT,-1371.6399999999999,3,2026-03-27,2026-03,1503
TIMEOUT,-1371.6399999999999,5,2026-03-27,2026-03,1503
TIMEOUT,-1371.6399999999999,8,2026-03-27,2026-03,1503
TIMEOUT,-2714.182,1,2026-03-27,2026-03,3005
TIMEOUT,-2714.182,2,2026-03-27,2026-03,3005
TIMEOUT,-2714.182,3,2026-03-27,2026-03,3005
TIMEOUT,-2714.182,5,2026-03-27,2026-03,3005
TIMEOUT,-2714.182,8,2026-03-27,2026-03,3005
TP,224.204,1,2026-03-27,2026-03,1773
TP,724.204,2,2026-03-27,2026-03,1773
TP,1224.204,3,2026-03-27,2026-03,1773
